product_id,product_name,category,price,stock_quantity,supplier,rating,description
5724,Tablet Mini 922,Computers,43761.69,1470,ElectroHub,4.8,Long battery life
5725,Tablet Prime 299,Storage,40591.2,1426,TechieStore,1.2,Compact and powerful
5726,Phone Mini 823,Storage,40296.66,1431,PrimeSupplies,4.5,Long battery life
5727,Keyboard Pro 268,Accessories,8453.44,390,ElectroHub,3.0,Value for money
5728,Phone Max 431,Computers,45433.65,725,GadgetZone,3.2,Compact and powerful
5729,Smartwatch Ultra 755,Accessories,57385.87,583,PrimeSupplies,3.2,Best seller
5730,Phone Prime 646,Audio,29416.29,550,ElectroHub,3.0,Latest model
5731,Smartwatch Max 380,Storage,99966.16,367,ElectroHub,1.0,Latest model
5732,Charger Air 339,Gadgets,45196.9,1253,SmartMart,3.5,Latest model
5733,Router S 919,Electronics,63719.23,945,PrimeSupplies,3.3,High quality
5734,Camera Ultra 347,Audio,32753.78,1843,GadgetZone,4.8,Best seller
5735,Router Neo 414,Audio,55534.18,936,ElectroHub,3.2,Best seller
5736,Laptop Mini 149,Gadgets,84288.54,1752,PrimeSupplies,3.5,Long battery life
5737,Keyboard Prime 889,Audio,19925.06,184,SmartMart,3.6,High quality
5738,Smartwatch Air 869,Electronics,23861.88,876,TechieStore,1.8,Ergonomic design
5739,Charger Pro 634,Storage,23105.03,589,TechWorld,3.0,Long battery life
5740,Keyboard Neo 566,Audio,1874.24,648,GadgetZone,3.3,Compact and powerful
5741,Monitor Mini 786,Computers,72409.65,234,TechWorld,4.7,Latest model
5742,Laptop Mini 533,Audio,27611.05,825,TechWorld,2.7,Compact and powerful
5743,Monitor X 391,Audio,50447.87,1449,SmartMart,3.7,Long battery life
5744,Tablet Max 287,Gadgets,2761.26,1536,GadgetZone,2.2,Best seller
5745,Mouse Air 838,Audio,58659.95,1435,TechWorld,2.9,Best seller
5746,Router S 107,Accessories,92409.13,72,TechieStore,2.7,High quality
5747,Camera Air 372,Audio,51429.63,969,TechieStore,1.4,Latest model
5748,Keyboard Max 307,Storage,82965.3,248,GadgetZone,2.9,Long battery life
5749,Charger Plus 703,Computers,88245.2,677,TechieStore,4.4,Limited edition
5750,Monitor Max 360,Electronics,38936.75,1073,SmartMart,3.9,Compact and powerful
5751,Camera Prime 671,Computers,34474.6,984,TechWorld,1.7,Value for money
5752,Printer Air 624,Gadgets,91500.87,659,GadgetZone,3.5,High quality
5753,Laptop Prime 249,Electronics,24572.14,1748,PrimeSupplies,3.2,Ergonomic design
5754,Mouse Max 887,Computers,37617.29,1351,TechieStore,2.7,Ergonomic design
5755,Printer Ultra 414,Audio,24100.06,1947,TechieStore,1.9,Value for money
5756,Camera Ultra 398,Electronics,45042.53,842,PrimeSupplies,1.9,Ergonomic design
5757,Tablet Prime 553,Gadgets,73117.17,458,ElectroHub,2.4,Long battery life
5758,Charger Pro 497,Computers,79316.16,270,TechieStore,3.8,Latest model
5759,Speaker S 150,Storage,51705.82,1934,ElectroHub,2.9,High quality
5760,Smartwatch S 647,Storage,43849.16,667,TechWorld,3.3,Value for money
5761,Tablet Air 573,Audio,28519.9,469,SmartMart,4.9,High quality
5762,Monitor X 906,Networking,10172.9,1681,GadgetZone,2.2,High quality
5763,Laptop S 719,Gadgets,78426.18,1598,ElectroHub,4.5,Long battery life
5764,Camera Pro 795,Audio,34838.82,764,GadgetZone,3.1,Limited edition
5765,Charger Plus 213,Computers,8892.07,1128,GadgetZone,2.7,Best seller
5766,Monitor Max 609,Audio,23980.85,1804,SmartMart,1.6,Ergonomic design
5767,Tablet Max 790,Networking,63430.27,111,ElectroHub,2.5,Long battery life
5768,Mouse Prime 235,Computers,86998.15,1836,GadgetZone,5.0,Long battery life
5769,Printer Plus 719,Storage,95354.51,1803,SmartMart,4.2,Latest model
5770,SSD Max 442,Computers,6899.33,853,SmartMart,1.3,Ergonomic design
5771,Mouse Mini 905,Accessories,8362.22,1413,GadgetZone,2.9,Latest model
5772,Camera S 147,Networking,7159.85,1883,SmartMart,2.6,High quality
5773,Keyboard Mini 482,Storage,18631.71,1804,TechWorld,3.0,Compact and powerful
5774,Router Neo 295,Audio,48350.34,156,SmartMart,2.3,Value for money
5775,Tablet Air 788,Storage,98931.51,978,TechWorld,2.8,Value for money
5776,Camera Ultra 528,Storage,84254.18,1403,ElectroHub,1.9,High quality
5777,Camera Pro 174,Accessories,18429.12,241,TechieStore,3.2,Limited edition
5778,Mouse X 910,Computers,98080.88,1122,PrimeSupplies,4.5,Long battery life
5779,Tablet Plus 486,Accessories,90361.74,930,TechieStore,1.2,Ergonomic design
5780,Mouse Mini 954,Accessories,56223.89,455,TechWorld,1.2,Limited edition
5781,Phone Mini 993,Accessories,66169.78,1930,SmartMart,2.0,Latest model
5782,Laptop Prime 245,Electronics,82136.82,622,ElectroHub,4.9,Value for money
5783,Printer Mini 475,Storage,90759.26,10,TechWorld,2.3,Best seller
5784,Mouse Ultra 935,Storage,52866.53,1771,GadgetZone,4.6,Ergonomic design
5785,Router Ultra 887,Storage,91752.27,1922,GadgetZone,3.0,Best seller
5786,Smartwatch Neo 722,Gadgets,23858.47,1479,PrimeSupplies,1.4,Limited edition
5787,Camera Max 609,Audio,47910.03,348,PrimeSupplies,1.8,Value for money
5788,Printer Plus 824,Audio,39033.53,1707,ElectroHub,2.1,Best seller
5789,Speaker Mini 679,Electronics,92482.12,982,GadgetZone,3.9,Best seller
5790,Headphones S 459,Audio,13658.34,88,SmartMart,4.5,Long battery life
5791,Laptop Plus 883,Storage,92769.63,108,ElectroHub,2.7,Ergonomic design
5792,Phone Neo 113,Audio,59434.35,994,SmartMart,3.1,Limited edition
5793,Mouse Mini 235,Audio,88882.23,404,TechieStore,3.6,Ergonomic design
5794,Speaker S 734,Audio,79490.9,1357,SmartMart,4.8,Ergonomic design
5795,Keyboard Plus 552,Electronics,96840.68,1074,TechWorld,3.3,Ergonomic design
5796,Keyboard Neo 565,Computers,94607.01,17,SmartMart,3.8,Value for money
5797,Camera S 996,Audio,28615.71,569,SmartMart,1.8,High quality
5798,Phone Neo 510,Storage,21019.39,318,TechWorld,4.6,Long battery life
5799,Mouse Mini 299,Accessories,91035.35,1787,SmartMart,2.8,Limited edition
5800,SSD Plus 247,Networking,13113.26,1990,GadgetZone,3.6,Latest model
5801,Tablet Mini 773,Storage,17315.24,369,GadgetZone,4.3,Compact and powerful
5802,SSD X 963,Computers,55945.26,1252,PrimeSupplies,2.0,Value for money
5803,Laptop Prime 372,Computers,50115.83,1618,TechieStore,2.6,Latest model
5804,Mouse Mini 549,Audio,69174.82,775,TechieStore,4.5,High quality
5805,Camera X 381,Gadgets,71480.42,1975,PrimeSupplies,2.7,Compact and powerful
5806,Smartwatch X 403,Computers,88467.79,1462,SmartMart,3.0,Latest model
5807,Mouse Plus 222,Gadgets,57830.67,1749,ElectroHub,3.4,Ergonomic design
5808,Router Air 914,Computers,22733.2,1675,SmartMart,3.7,Best seller
5809,Monitor Max 876,Networking,31373.3,1424,GadgetZone,1.8,Ergonomic design
5810,Smartwatch X 401,Storage,86159.34,232,TechWorld,2.7,Compact and powerful
5811,Router Prime 946,Audio,93581.27,1931,TechieStore,2.3,Long battery life
5812,SSD Air 383,Storage,96610.62,584,TechWorld,1.8,Limited edition
5813,Printer Max 449,Networking,83515.06,618,TechieStore,1.6,Best seller
5814,Headphones Air 311,Accessories,97337.0,1528,SmartMart,3.8,Compact and powerful
5815,Laptop Max 592,Gadgets,57121.97,1832,TechieStore,1.6,High quality
5816,Router Plus 341,Audio,76389.96,1908,SmartMart,4.1,Compact and powerful
5817,Speaker Pro 836,Electronics,42330.45,598,GadgetZone,1.5,Ergonomic design
5818,Headphones Mini 773,Networking,67321.31,1748,TechieStore,1.5,Long battery life
5819,Camera Pro 276,Audio,59930.47,31,TechWorld,1.6,Compact and powerful
5820,Smartwatch Air 269,Gadgets,14707.7,1378,GadgetZone,1.2,Latest model
5821,Speaker Prime 796,Storage,85454.96,218,PrimeSupplies,3.4,Ergonomic design
5822,Monitor Plus 459,Storage,74483.57,972,GadgetZone,4.6,Value for money
5823,Tablet S 199,Computers,70255.28,631,TechWorld,3.0,High quality
5824,Headphones Air 305,Networking,93325.23,566,GadgetZone,2.4,Best seller
5825,Laptop X 406,Computers,76917.66,963,SmartMart,4.1,Value for money
5826,Tablet Ultra 896,Storage,34329.83,627,PrimeSupplies,4.9,Ergonomic design
5827,Laptop Neo 592,Networking,63223.67,1869,TechWorld,4.9,Compact and powerful
5828,Monitor S 235,Gadgets,47574.77,1606,ElectroHub,3.4,Best seller
5829,Keyboard X 807,Gadgets,67004.22,1745,TechieStore,4.7,Long battery life
5830,Keyboard Max 538,Gadgets,25826.04,832,TechWorld,1.9,Ergonomic design
5831,Phone Plus 479,Accessories,79342.02,15,PrimeSupplies,4.7,Compact and powerful
5832,Headphones Plus 870,Networking,42791.35,1821,TechieStore,2.1,Ergonomic design
5833,Printer Neo 336,Electronics,2045.0,282,SmartMart,1.1,Ergonomic design
5834,Phone Ultra 471,Electronics,23020.25,551,GadgetZone,1.8,Best seller
5835,SSD Pro 274,Accessories,89748.44,346,GadgetZone,3.1,Latest model
5836,Headphones S 482,Networking,27036.77,1949,ElectroHub,3.3,Latest model
5837,Monitor Plus 136,Audio,9605.98,949,TechieStore,2.4,Latest model
5838,Phone Air 659,Storage,11628.78,1764,GadgetZone,2.6,Compact and powerful
5839,Charger Mini 880,Computers,61237.5,924,TechWorld,4.3,High quality
5840,Mouse Neo 438,Networking,51263.35,226,SmartMart,2.1,Compact and powerful
5841,Phone Pro 105,Computers,43291.12,1931,TechieStore,1.9,Ergonomic design
5842,Smartwatch Mini 468,Audio,30157.65,818,TechieStore,3.6,Best seller
5843,Tablet Pro 963,Audio,82031.57,600,SmartMart,1.3,Latest model
5844,Mouse Max 786,Electronics,25075.56,1305,ElectroHub,4.9,High quality
5845,Laptop Pro 413,Accessories,99234.37,1930,GadgetZone,1.9,Latest model
5846,Printer Ultra 123,Storage,22431.54,286,GadgetZone,2.7,Compact and powerful
5847,Speaker Plus 248,Audio,25823.08,952,TechieStore,1.2,Ergonomic design
5848,Phone X 821,Electronics,71440.14,1588,GadgetZone,4.2,Compact and powerful
5849,Speaker Neo 498,Gadgets,60051.99,1637,ElectroHub,1.4,Ergonomic design
5850,Tablet Max 955,Gadgets,15409.89,800,TechWorld,3.0,Value for money
5851,Router Prime 909,Electronics,25455.2,1667,ElectroHub,4.2,Value for money
5852,Smartwatch Pro 662,Accessories,58602.64,513,ElectroHub,1.5,Limited edition
5853,Smartwatch Max 936,Storage,33962.4,1597,GadgetZone,3.6,Value for money
5854,Headphones X 943,Storage,3897.57,999,PrimeSupplies,1.6,Best seller
5855,Router Prime 213,Audio,44959.84,69,TechieStore,2.6,Long battery life
5856,Smartwatch Air 500,Accessories,85419.13,31,PrimeSupplies,1.8,Best seller
5857,Camera Air 123,Gadgets,19661.23,1867,TechieStore,2.4,Value for money
5858,Speaker Pro 667,Networking,68342.22,1045,ElectroHub,2.4,Ergonomic design
5859,Charger Mini 534,Storage,96111.25,1210,ElectroHub,2.3,High quality
5860,SSD S 728,Computers,22380.04,514,ElectroHub,4.0,Best seller
5861,Printer Air 594,Gadgets,44307.95,946,TechWorld,2.7,Ergonomic design
5862,Phone Plus 537,Audio,89954.68,65,ElectroHub,3.9,Compact and powerful
5863,Monitor Pro 639,Electronics,73431.51,1755,ElectroHub,2.5,Latest model
5864,Laptop Ultra 424,Gadgets,72941.72,227,SmartMart,4.0,Latest model
5865,Camera Max 561,Storage,35576.63,430,TechWorld,3.6,Best seller
5866,Printer Neo 980,Computers,39499.99,1085,GadgetZone,1.8,Ergonomic design
5867,Keyboard Prime 503,Networking,9222.91,251,GadgetZone,1.2,Limited edition
5868,Printer Ultra 114,Audio,11781.07,1780,TechieStore,1.0,Value for money
5869,Monitor Plus 753,Storage,1333.76,1961,TechWorld,3.5,Long battery life
5870,Mouse S 298,Storage,3212.84,582,GadgetZone,2.3,Best seller
5871,Speaker Air 266,Storage,48794.96,13,ElectroHub,3.8,Latest model
5872,Monitor Ultra 299,Computers,37983.13,1077,GadgetZone,3.7,High quality
5873,Router Prime 990,Computers,84823.77,1527,TechWorld,4.9,Latest model
5874,Camera Plus 914,Networking,53096.52,583,TechieStore,1.0,Value for money
5875,Mouse Ultra 559,Storage,62185.25,1072,GadgetZone,3.9,Limited edition
5876,Camera Prime 473,Accessories,30818.61,1611,TechWorld,2.0,Limited edition
5877,Printer X 125,Storage,84419.58,340,TechieStore,2.9,Best seller
5878,Tablet Prime 180,Audio,19767.99,464,TechWorld,1.2,Latest model
5879,Router S 215,Accessories,86407.87,553,GadgetZone,2.7,High quality
5880,Headphones Neo 636,Computers,53081.1,1700,ElectroHub,1.8,Latest model
5881,Monitor S 805,Computers,23275.33,312,GadgetZone,4.5,Value for money
5882,Tablet Air 460,Storage,95824.74,1702,TechieStore,4.5,Compact and powerful
5883,Tablet Ultra 855,Computers,4093.54,525,GadgetZone,3.0,Value for money
5884,Keyboard Neo 800,Electronics,63845.34,1212,GadgetZone,3.2,Latest model
5885,Keyboard X 850,Accessories,86158.99,1388,GadgetZone,3.9,Best seller
5886,Speaker Mini 737,Storage,41247.46,1584,PrimeSupplies,2.4,Latest model
5887,Smartwatch X 100,Storage,43281.89,420,TechieStore,1.4,Compact and powerful
5888,Charger Plus 478,Networking,31582.43,1883,SmartMart,1.1,Compact and powerful
5889,SSD Prime 795,Accessories,50846.11,1036,SmartMart,2.6,Limited edition
5890,Speaker Neo 187,Electronics,10919.0,930,PrimeSupplies,2.3,High quality
5891,Charger X 101,Networking,10510.8,268,GadgetZone,3.0,Long battery life
5892,Camera Air 355,Accessories,4588.51,362,TechieStore,1.5,Compact and powerful
5893,Mouse Air 268,Networking,76112.78,1494,TechWorld,2.3,High quality
5894,Headphones Air 580,Gadgets,55263.02,123,GadgetZone,1.8,Value for money
5895,Laptop Prime 833,Electronics,11088.04,177,ElectroHub,1.8,Latest model
5896,Smartwatch Ultra 330,Gadgets,72965.88,1824,ElectroHub,2.4,Long battery life
5897,Tablet S 347,Gadgets,51823.33,1855,GadgetZone,4.8,Limited edition
5898,Monitor Neo 554,Audio,50288.5,684,TechWorld,4.9,Long battery life
5899,Router S 808,Gadgets,80079.7,928,ElectroHub,2.2,Latest model
5900,Tablet Ultra 780,Networking,7255.22,1804,ElectroHub,1.2,Long battery life
5901,Charger Prime 846,Networking,14301.17,516,SmartMart,2.8,Best seller
5902,Smartwatch Ultra 442,Networking,86351.4,398,GadgetZone,3.7,Long battery life
5903,Speaker Max 601,Accessories,78632.06,1279,TechWorld,1.7,Ergonomic design
5904,Printer Plus 398,Accessories,87686.3,123,GadgetZone,3.5,Value for money
5905,Charger Neo 315,Accessories,23185.81,218,ElectroHub,2.0,Compact and powerful
5906,Monitor Neo 478,Electronics,4387.29,1206,PrimeSupplies,3.4,Limited edition
5907,Printer Pro 195,Computers,51593.95,1980,ElectroHub,4.0,Value for money
5908,Headphones Plus 966,Audio,31993.9,391,TechWorld,1.2,Compact and powerful
5909,Keyboard Mini 251,Accessories,53535.84,596,GadgetZone,2.3,Ergonomic design
5910,SSD Max 693,Accessories,38466.86,1880,TechWorld,4.6,Compact and powerful
5911,Tablet Max 323,Electronics,49966.22,1078,PrimeSupplies,3.9,Long battery life
5912,Laptop Ultra 552,Audio,25038.14,174,TechieStore,3.2,Latest model
5913,Tablet Max 982,Gadgets,52648.48,516,SmartMart,2.7,Best seller
5914,Tablet S 511,Audio,91117.41,518,GadgetZone,1.5,Ergonomic design
5915,Tablet Pro 530,Accessories,99582.15,917,TechieStore,4.2,Long battery life
5916,SSD X 153,Electronics,53763.65,689,PrimeSupplies,1.2,Latest model
5917,Monitor Max 733,Storage,49366.01,1849,PrimeSupplies,3.7,Value for money
5918,Smartwatch X 585,Networking,63254.0,483,GadgetZone,1.6,Value for money
5919,SSD Pro 848,Networking,70995.27,1464,PrimeSupplies,3.2,Latest model
5920,Tablet Max 356,Electronics,64735.27,811,GadgetZone,4.9,High quality
5921,Monitor Neo 472,Gadgets,19940.78,819,ElectroHub,1.7,Long battery life
5922,Printer Air 311,Storage,58045.79,1344,SmartMart,1.1,High quality
5923,Router Ultra 869,Networking,70454.54,407,ElectroHub,2.7,Value for money
5924,Laptop Pro 303,Electronics,87871.23,669,TechieStore,2.1,Long battery life
5925,Speaker Air 349,Gadgets,63841.67,1854,GadgetZone,3.5,Long battery life
5926,Printer Plus 218,Computers,86716.63,922,TechieStore,2.2,Value for money
5927,Printer S 966,Networking,23762.91,1554,TechWorld,3.7,High quality
5928,Monitor Plus 271,Storage,64986.94,746,SmartMart,3.9,Value for money
5929,Speaker Pro 342,Electronics,74883.39,493,GadgetZone,3.1,Limited edition
5930,Camera Max 521,Networking,99606.39,1298,SmartMart,4.6,Value for money
5931,Camera Plus 687,Electronics,84020.87,1598,PrimeSupplies,1.6,Compact and powerful
5932,Smartwatch S 523,Electronics,46296.01,330,GadgetZone,4.4,Ergonomic design
5933,Smartwatch X 793,Computers,75372.87,975,ElectroHub,2.0,Long battery life
5934,Phone Ultra 572,Computers,13238.09,1600,GadgetZone,3.6,High quality
5935,Tablet X 226,Storage,9780.05,18,TechWorld,4.1,Compact and powerful
5936,Headphones Neo 151,Gadgets,68820.46,178,ElectroHub,1.2,Best seller
5937,Printer Prime 691,Audio,42171.34,476,SmartMart,3.8,Compact and powerful
5938,Laptop Max 368,Storage,13417.55,1760,PrimeSupplies,3.2,Long battery life
5939,SSD Pro 284,Gadgets,27829.66,512,TechieStore,4.5,Long battery life
5940,Camera Prime 826,Gadgets,34386.59,1438,PrimeSupplies,3.0,Value for money
5941,SSD X 745,Accessories,90826.82,1847,SmartMart,3.6,Limited edition
5942,Headphones Mini 239,Computers,30885.27,1771,PrimeSupplies,2.0,Compact and powerful
5943,Keyboard Prime 671,Accessories,35538.35,1350,PrimeSupplies,3.0,Limited edition
5944,Monitor Pro 313,Gadgets,57468.6,845,TechWorld,1.2,Value for money
5945,Phone Max 832,Networking,59035.1,129,PrimeSupplies,2.6,High quality
5946,Phone Ultra 641,Audio,2518.64,39,SmartMart,2.9,Limited edition
5947,Printer Ultra 674,Audio,81134.55,1270,SmartMart,5.0,Long battery life
5948,Speaker Pro 295,Computers,76696.3,1932,TechWorld,2.9,Best seller
5949,Headphones Neo 802,Networking,64005.12,1597,ElectroHub,2.3,Latest model
5950,Speaker Neo 870,Audio,6164.74,653,GadgetZone,1.3,Value for money
5951,Smartwatch Mini 314,Storage,55593.0,592,PrimeSupplies,4.7,Latest model
5952,Keyboard Neo 403,Gadgets,66919.85,1438,SmartMart,2.0,Limited edition
5953,SSD Prime 212,Storage,45813.36,684,TechieStore,4.8,Latest model
5954,Camera Max 418,Accessories,5164.54,788,ElectroHub,2.1,Ergonomic design
5955,Laptop Plus 563,Networking,82214.23,188,SmartMart,2.7,Best seller
5956,Charger Neo 103,Accessories,89022.15,1993,TechWorld,4.4,Long battery life
5957,Router S 963,Storage,62868.53,920,TechWorld,1.4,Limited edition
5958,Headphones Air 313,Audio,74917.21,94,ElectroHub,1.4,Compact and powerful
5959,Mouse Ultra 540,Audio,70748.52,913,PrimeSupplies,3.2,Latest model
5960,Printer X 234,Networking,90786.5,317,ElectroHub,3.8,Ergonomic design
5961,Phone Prime 410,Audio,38487.66,1752,SmartMart,2.8,Limited edition
5962,Monitor Air 417,Audio,36187.66,1697,GadgetZone,4.4,Long battery life
5963,Charger Ultra 707,Accessories,58823.95,860,ElectroHub,3.5,Best seller
5964,Monitor Max 616,Networking,72924.02,706,GadgetZone,3.0,Latest model
5965,Smartwatch Mini 627,Computers,39590.73,0,TechieStore,3.4,Ergonomic design
5966,Smartwatch X 347,Computers,50519.5,1932,PrimeSupplies,4.2,Long battery life
5967,Speaker Neo 757,Gadgets,67690.62,753,GadgetZone,3.7,Best seller
5968,Mouse X 789,Gadgets,21644.7,911,TechieStore,3.0,Limited edition
5969,Monitor Mini 836,Accessories,17930.65,951,ElectroHub,2.5,Ergonomic design
5970,SSD Air 510,Accessories,21281.57,938,PrimeSupplies,4.9,Best seller
5971,Smartwatch Mini 637,Gadgets,5590.17,1281,GadgetZone,4.3,Latest model
5972,Headphones X 962,Networking,18411.07,1684,TechWorld,1.8,Ergonomic design
5973,Router X 721,Gadgets,81525.16,981,SmartMart,2.2,Value for money
5974,Mouse X 331,Audio,11996.8,641,ElectroHub,4.7,Latest model
5975,Laptop Plus 216,Gadgets,90765.45,648,PrimeSupplies,4.0,Compact and powerful
5976,Speaker X 119,Accessories,29955.63,987,ElectroHub,1.9,Compact and powerful
5977,Router Plus 550,Networking,57143.04,365,ElectroHub,4.0,Limited edition
5978,Camera Air 106,Gadgets,71157.59,1875,ElectroHub,3.4,Long battery life
5979,Printer X 147,Accessories,70917.88,432,SmartMart,4.3,Ergonomic design
5980,Router Neo 841,Computers,7615.17,1536,TechieStore,4.2,Limited edition
5981,Headphones Prime 724,Gadgets,20468.09,1533,ElectroHub,1.9,Latest model
5982,Router Plus 356,Computers,43469.44,376,PrimeSupplies,1.0,Ergonomic design
5983,Charger Pro 882,Gadgets,18195.0,229,ElectroHub,3.8,Compact and powerful
5984,Laptop Neo 596,Networking,54848.8,565,ElectroHub,3.2,Long battery life
5985,Phone Prime 938,Electronics,18277.04,1958,ElectroHub,3.1,Value for money
